stjohnswort,melatonin,burning,wash
stjohnswort,valerian,burning,stole
stjohnswort,echinacea,burning,theyd
stjohnswort,melatonin,hallucinations,syrup
stjohnswort,valerian,hallucinations,six
stjohnswort,echinacea,hallucinations,nightly_routine
stjohnswort,melatonin,fever,vacation
stjohnswort,valerian,fever,keep_forgetting
stjohnswort,echinacea,fever,stole
stjohnswort,melatonin,nausea,babe
stjohnswort,valerian,nausea,include
stjohnswort,echinacea,nausea,care
stjohnswort,melatonin,insomnia,fingerscrossed
stjohnswort,valerian,insomnia,eyelids
stjohnswort,echinacea,insomnia,cnt
stjohnswort,melatonin,vivid_dreams,sanity
stjohnswort,valerian,vivid_dreams,six
stjohnswort,echinacea,vivid_dreams,nightly_routine
stjohnswort,melatonin,restless,stay_asleep
stjohnswort,valerian,restless,aint
stjohnswort,echinacea,restless,cnt
stjohnswort,melatonin,headache,nor
stjohnswort,valerian,headache,managed
stjohnswort,echinacea,headache,anyway
