acetaminophen,xanax,ache,hardest_decision
acetaminophen,morphine,ache,diclofenac_topical
acetaminophen,valium,ache,discontinuation_syndrome
acetaminophen,ambien,ache,hardest_decision
acetaminophen,prozac,ache,immunosuppressants
acetaminophen,vicodin,ache,hampers
acetaminophen,percocet,ache,diclofenac_topical
acetaminophen,promethazine,ache,lemon_lime
acetaminophen,tramadol,ache,risk_stroke
acetaminophen,xanax,arthritis,statements_dries_airhead_noten
acetaminophen,morphine,arthritis,oral_anticoagulants
acetaminophen,valium,arthritis,hypothyroid_synthroid
acetaminophen,ambien,arthritis,thicken
acetaminophen,prozac,arthritis,medications_warfarin_avandia
acetaminophen,vicodin,arthritis,embargo
acetaminophen,percocet,arthritis,masculinity
acetaminophen,promethazine,arthritis,lemon_lime
acetaminophen,tramadol,arthritis,fully_aware
acetaminophen,xanax,discomfort,statements_dries_airhead_noten
acetaminophen,morphine,discomfort,asphalt
acetaminophen,valium,discomfort,pose
acetaminophen,ambien,discomfort,psychiatry
acetaminophen,prozac,discomfort,supporters
acetaminophen,vicodin,discomfort,appointed
acetaminophen,percocet,discomfort,gallers
acetaminophen,promethazine,discomfort,lemon_lime
acetaminophen,tramadol,discomfort,campral
acetaminophen,xanax,dyspepsia,rods
acetaminophen,morphine,dyspepsia,stumbled_across
acetaminophen,valium,dyspepsia,unit
acetaminophen,ambien,dyspepsia,hopin
acetaminophen,prozac,dyspepsia,degrassi
acetaminophen,vicodin,dyspepsia,sirens
acetaminophen,percocet,dyspepsia,thirsty_suds
acetaminophen,promethazine,dyspepsia,probably_sociopaths
acetaminophen,tramadol,dyspepsia,degrassi
acetaminophen,xanax,gout,passwords
acetaminophen,morphine,gout,bynes
acetaminophen,valium,gout,send_bhack
acetaminophen,ambien,gout,autocorrecting
acetaminophen,prozac,gout,guaifenesin
acetaminophen,vicodin,gout,coital
acetaminophen,percocet,gout,causes_bones_dissolve
acetaminophen,promethazine,gout,statements_save
acetaminophen,tramadol,gout,fully_aware
acetaminophen,xanax,headache,body_count
acetaminophen,morphine,headache,slogan
acetaminophen,valium,headache,modernmedicine
acetaminophen,ambien,headache,betahistine
acetaminophen,prozac,headache,guaifenesin
acetaminophen,vicodin,headache,chronicpain_spoonie
acetaminophen,percocet,headache,tmrw
acetaminophen,promethazine,headache,lemon_lime
acetaminophen,tramadol,headache,slogan
acetaminophen,xanax,migraine,xanned
acetaminophen,morphine,migraine,amby
acetaminophen,valium,migraine,enhanze
acetaminophen,ambien,migraine,ambiens
acetaminophen,prozac,migraine,singin
acetaminophen,vicodin,migraine,implement
acetaminophen,percocet,migraine,bakal
acetaminophen,promethazine,migraine,lemon_lime
acetaminophen,tramadol,migraine,phil_simms
acetaminophen,xanax,myalgia,sabotaging
acetaminophen,morphine,myalgia,3ish
acetaminophen,valium,myalgia,winnings
acetaminophen,ambien,myalgia,chilling
acetaminophen,prozac,myalgia,commercially_available
acetaminophen,vicodin,myalgia,rylee
acetaminophen,percocet,myalgia,gallers
acetaminophen,promethazine,myalgia,interpreted
acetaminophen,tramadol,myalgia,wireless
acetaminophen,xanax,nasal_congestion,middle_class_intellectual
acetaminophen,morphine,nasal_congestion,tootired
acetaminophen,valium,nasal_congestion,varenicline_bupropion
acetaminophen,ambien,nasal_congestion,autocorrecting
acetaminophen,prozac,nasal_congestion,guaifenesin
acetaminophen,vicodin,nasal_congestion,dutch
acetaminophen,percocet,nasal_congestion,tootired
acetaminophen,promethazine,nasal_congestion,lemon_lime
acetaminophen,tramadol,nasal_congestion,midterms_finals
acetaminophen,xanax,neuralgia,hardest_decision
acetaminophen,morphine,neuralgia,dochicago
acetaminophen,valium,neuralgia,amarillo
acetaminophen,ambien,neuralgia,varying
acetaminophen,prozac,neuralgia,immunosuppressants
acetaminophen,vicodin,neuralgia,isnt_cutting
acetaminophen,percocet,neuralgia,gallers
acetaminophen,promethazine,neuralgia,lemon_lime
acetaminophen,tramadol,neuralgia,bernies
acetaminophen,xanax,osteoarthritis,malevolent
acetaminophen,morphine,osteoarthritis,diclofenac_topical
acetaminophen,valium,osteoarthritis,auctions
acetaminophen,ambien,osteoarthritis,wash_dishes
acetaminophen,prozac,osteoarthritis,commercially_available
acetaminophen,vicodin,osteoarthritis,diclofenac_topical
acetaminophen,percocet,osteoarthritis,diclofenac_topical
acetaminophen,promethazine,osteoarthritis,lemon_lime
acetaminophen,tramadol,osteoarthritis,needling
acetaminophen,xanax,pain,vincristine
